Sample_ID,Read_QC,Assembly_QC,Mapping_QC,Taxonomy_QC,Overall_QC,Bases,Contigs#,Assembly_Length,Seq_Depth,Ref_Cov_%,Het-SNP#,S.Pneumo_%,Top_Non-Strep_Genus,Top_Non-Strep_Genus_%,GPSC,Serotype,ST,aroE,gdh,gki,recP,spi,xpt,ddl,pbp1a,pbp2b,pbp2x,AMO_MIC,AMO_Res,CFT_MIC,CFT_Res(Meningital),CFT_Res(Non-meningital),TAX_MIC,TAX_Res(Meningital),TAX_Res(Non-meningital),CFX_MIC,CFX_Res,MER_MIC,MER_Res,PEN_MIC,PEN_Res(Meningital),PEN_Res(Non-meningital),CHL_MIC,CHL_Res,CHL_Determinant,CLI_MIC,CLI_Res,CLI_Determinant,COT_MIC,COT_Res,COT_Determinant,DOX_MIC,DOX_Res,DOX_Determinant,ERY_MIC,ERY_Res,ERY_Determinant,ERY_CLI_Res,ERY_CLI_Determinant,FQ_Res,FQ_Determinant,KAN_Res,KAN_Determinant,LFX_MIC,LFX_Res,LFX_Determinant,RIF_MIC,RIF_Res,RIF_Determinant,SMX_Res,SMX_Determinant,TET_MIC,TET_Res,TET_Determinant,TMP_Res,TMP_Determinant,VAN_MIC,VAN_Res,VAN_Determinant,PILI1,PILI1_Determinant,PILI2,PILI2_Determinant
24861_1#113,PASS,PASS,PASS,PASS,PASS,270276006,54,1990628,135.77,90.48,53,91.76,Bacillus,0,15,07F,191,8,9,2,1,6,1,17,2,0,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#114,PASS,PASS,PASS,PASS,PASS,276985998,37,2061333,134.37,91.38,58,94.09,Lactobacillus,0,18,14,9,1,5,4,5,5,1,8,2,0,64,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,>= 1,R,msrD_3_AF227520,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#115,PASS,PASS,PASS,PASS,PASS,359583734,31,2000412,179.75,91.62,79,92.87,Staphylococcus,0,12,3,180,7,15,2,10,6,1,22,2,0,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,>= 1,R,tetM_12_FR671418,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,>= 4,R,tetM_12_FR671418,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#116,PASS,PASS,PASS,PASS,PASS,281435440,30,2094165,134.39,91.64,55,92.35,Staphylococcus,0,904;9,14,782,2,5,36,12,17,21,5,24,53,77,0.25,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,>= 4,R,folA_7_28790_1_77 Variant I100L; folP_AE007317 INS at 175,>= 1,R,tetM_12_FR671418,>= 1,R,mefA_10_AF376746; msrD_2_AF274302,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,>= 4,R,tetM_12_FR671418,R,folA_7_28790_1_77 Variant I100L,<= 1,S,_,NEG,_,NEG,_
24861_1#117,PASS,PASS,PASS,PASS,PASS,323589544,32,1984929,163.02,91.76,50,92.63,Bacillus,0,32,12F,218,10,20,14,1,6,1,29,0,0,0,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#118,PASS,PASS,PASS,PASS,PASS,300183638,33,2080148,144.3,91.09,57,90.71,Lactobacillus,0,269,11A,14520,1,12,4,1,6,26,50,116,113,217,0.25,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,0.12,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,POS,rrgA_EF560637,NEG,_
24861_1#119,PASS,PASS,PASS,PASS,PASS,303194646,21,2088625,145.16,93.15,49,91.34,Staphylococcus,0,10,serogroup 24,230,12,19,2,17,6,22,14,17,15,22,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,0.12,S,0.5,R,S,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,01-Feb,I,folP_AE007317 TRUNC at 181,>= 1,R,tetM_MH283017,>= 1,R,ermB_16_X82819; ermBups_HG799494,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 TRUNC at 181,>= 4,R,tetM_MH283017,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#12,PASS,PASS,PASS,PASS,PASS,449641602,38,2135741,210.53,93.73,37,90.25,Staphylococcus,0,4,19A,876,8,13,14,4,6,4,14,0,29,11,0.12,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.12,R,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 INS at 178,<= 0.25,S,_,>= 1,R,mefA_10_AF376746; msrD_2_AF274302,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 178,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#120,PASS,PASS,PASS,PASS,PASS,296386920,46,1982783,149.48,90.84,45,91.76,Staphylococcus,0,15,07F,191,8,9,2,1,6,1,17,2,0,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#121,PASS,PASS,PASS,PASS,PASS,250572978,26,2097047,119.48,92.67,52,91.96,Lactobacillus,0,13,06A,1876,7,25,4,12,15,20,28,36,34,44,0.25,S,<= 0.5,S,S,0.25,S,S,1,I,<= 0.06,S,0.5,R,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 TRUNC at 181,<= 0.25,S,_,>= 1,R,mefA_10_AF376746; msrD_2_AF274302,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 TRUNC at 181,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#122,PASS,PASS,PASS,PASS,PASS,278585882,39,2110725,131.98,91.36,66,92.89,Staphylococcus,0,8,5,289,16,12,9,1,41,33,33,23,0,32,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.06,S,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#123,PASS,PASS,PASS,PASS,PASS,291368958,52,2091449,139.31,93.96,68,91.19,Staphylococcus,0.01,6,14,156,7,11,10,1,6,8,1,15,12,18,2,S,1,I,S,1,I,S,> 2,R,0.5,I,2,R,S,<= 4,S,_,<= 0.25,S,_,>= 4,R,folA_5_21127_2_117 Variant I100L; folP_AE007317 MULTIPLE at 178-180,<= 0.25,S,_,>= 1,R,mefA_10_AF376746; msrD_2_AF274302,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 MULTIPLE at 178-180,<= 1,S,_,R,folA_5_21127_2_117 Variant I100L,<= 1,S,_,POS,rrgA_EF560637,NEG,_
24861_1#124,PASS,PASS,PASS,PASS,PASS,312310600,36,2075023,150.5,90.91,75,93.66,Staphylococcus,0.01,8,5,289,16,12,9,1,41,33,33,23,0,32,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.06,S,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#125,PASS,PASS,PASS,PASS,PASS,325303388,46,2156621,150.83,93.59,57,92.67,Clostridioides,0.01,657,19F,14487,5,38,234,5,9,8,14,NEW,53,219,0.25,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,0.12,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,>= 1,R,tetM_8_X04388,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,>= 4,R,tetM_8_X04388,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#126,PASS,PASS,PASS,PASS,PASS,293666804,58,2164918,135.64,93.79,138,88.16,Bacillus,0,37,6E(6B),751,7,47,29,37,6,1,80,2,211,NEW,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.12,R,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 MULTIPLE at 178-180,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 MULTIPLE at 178-180,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#127,PASS,PASS,PASS,PASS,PASS,332477142,57,2085514,159.42,91.94,78,93.77,Negativicoccus,0.01,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#128,PASS,PASS,PASS,PASS,PASS,284535172,35,2106871,135.05,91.5,61,91.82,Staphylococcus,0,904;9,14,782,2,5,36,12,17,21,5,24,53,77,0.25,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,>= 4,R,folA_7_28790_1_77 Variant I100L; folP_AE007317 INS at 175,>= 1,R,tetM_12_FR671418,>= 1,R,ermB_16_X82819; ermBups_HG799494; mefA_10_AF376746; msrD_2_AF274302,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,>= 4,R,tetM_12_FR671418,R,folA_7_28790_1_77 Variant I100L,<= 1,S,_,NEG,_,NEG,_
24861_1#129,PASS,PASS,PASS,PASS,PASS,252075450,52,2114845,119.19,90.44,50,89.08,Neisseria,0.06,6,14,156,7,11,10,1,6,8,1,15,12,18,2,S,1,I,S,1,I,S,> 2,R,0.5,I,2,R,S,<= 4,S,_,<= 0.25,S,_,>= 4,R,folA_5_21127_2_117 Variant I100L; folP_AE007317 MULTIPLE at 178-180,<= 0.25,S,_,>= 1,R,mefA_10_AF376746; msrD_2_AF274302,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 MULTIPLE at 178-180,<= 1,S,_,R,folA_5_21127_2_117 Variant I100L,<= 1,S,_,POS,rrgA_EF560637,NEG,_
24861_1#13,PASS,PASS,PASS,PASS,PASS,519543930,38,2148847,241.77,92.87,60,91.89,Bacillus,0,8,5,289,16,12,9,1,41,33,33,23,0,2,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#130,PASS,PASS,PASS,PASS,PASS,279723844,30,2110589,132.53,91.37,66,89.6,Lactobacillus,0,904;9,14,782,2,5,36,12,17,21,5,24,53,77,0.25,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,>= 1,R,ermB_16_X82819; ermBups_HG799494,>= 4,R,folA_7_28790_1_77 Variant I100L; folP_AE007317 INS at 175,>= 1,R,tetM_12_FR671418,>= 1,R,ermB_16_X82819; ermBups_HG799494; mefA_10_AF376746; msrD_2_AF274302,R,ermB_16_X82819; ermBups_HG799494,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,>= 4,R,tetM_12_FR671418,R,folA_7_28790_1_77 Variant I100L,<= 1,S,_,NEG,_,NEG,_
24861_1#131,PASS,PASS,PASS,PASS,PASS,269019288,44,2141439,125.62,93.73,105,92.1,Clostridioides,0.01,657,18C,14585,5,38,234,5,9,8,163,23,0,NEW,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,>= 1,R,tetM_8_X04388,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,>= 4,R,tetM_8_X04388,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#133,PASS,PASS,PASS,PASS,PASS,320299824,58,2122810,150.88,90.68,51,89.9,Lactobacillus,0,6,09V,162,7,11,10,1,6,8,14,1,0,0,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,>= 4,R,folA_5_21127_2_117 Variant I100L; folP_AE007317 MULTIPLE at 178-180,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 MULTIPLE at 178-180,<= 1,S,_,R,folA_5_21127_2_117 Variant I100L,<= 1,S,_,POS,rrgA_EF560637,NEG,_
24861_1#134,PASS,PASS,PASS,PASS,PASS,291489896,39,2072049,140.67,91.47,66,93.67,Staphylococcus,0,8,5,289,16,12,9,1,41,33,33,23,0,32,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.06,S,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#135,PASS,PASS,PASS,PASS,PASS,320971862,54,2083871,154.02,92.69,77,94.19,Staphylococcus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#136,PASS,PASS,PASS,PASS,PASS,284013938,41,2115282,134.26,91.7,63,92.9,Staphylococcus,0,26,12F,989,12,5,89,8,6,112,14,12,4,3,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,>= 8,R,catpC194_1_NC_002013,<= 0.25,S,_,01-Feb,I,folP_AE007317 MULTIPLE at 178-180,>= 1,R,tetM_12_FR671418,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 MULTIPLE at 178-180,>= 4,R,tetM_12_FR671418,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#137,PASS,PASS,PASS,PASS,PASS,257362780,32,2073560,124.11,91.6,76,93.73,Staphylococcus,0,8,5,289,16,12,9,1,41,33,33,23,0,32,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.06,S,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#138,PASS,PASS,PASS,PASS,PASS,264654104,36,2056162,128.71,91.01,57,94.07,Anaerococcus,0.01,18,14,9,1,5,4,5,5,1,8,2,0,64,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,>= 1,R,msrD_3_AF227520,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#139,PASS,PASS,PASS,PASS,PASS,268199204,36,2051705,130.72,92.19,63,93.55,Bacillus,0,8,5,289,16,12,9,1,41,33,33,23,0,32,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.06,S,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#14,PASS,PASS,PASS,PASS,PASS,441133904,37,2096873,210.37,92.12,62,93.35,Bacillus,0,18,14,9,1,5,4,5,5,1,8,2,0,64,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,>= 1,R,msrD_3_AF227520,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#140,PASS,PASS,PASS,PASS,PASS,314572128,29,2068855,152.05,94.07,69,93.2,Staphylococcus,0,2,1,615,10,31,4,1,6,4,94,0,4,0,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#141,PASS,PASS,PASS,PASS,PASS,304067700,48,2215837,137.22,93.36,46,86.72,Lactococcus,0.01,47,6E(6B),315,20,28,1,1,15,14,14,2,53,77,0.12,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.12,R,S,<= 4,S,_,>= 1,R,ermB_16_X82819,01-Feb,I,folP_AE007317 MULTIPLE at 178-180,>= 1,R,tetM_12_FR671418,>= 1,R,ermB_16_X82819,R,ermB_16_X82819,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 MULTIPLE at 178-180,>= 4,R,tetM_12_FR671418,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#142,PASS,PASS,PASS,PASS,PASS,290587542,57,2082545,139.53,92.71,82,94.14,Bacillus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#143,PASS,PASS,PASS,PASS,PASS,310180764,51,2084403,148.81,92.36,80,94.08,Lactobacillus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#144,PASS,PASS,PASS,PASS,PASS,306570986,38,2071699,147.98,91,74,93.64,Lactobacillus,0,8,5,289,16,12,9,1,41,33,33,23,0,32,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.06,S,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#145,PASS,PASS,PASS,PASS,PASS,288298360,50,2082207,138.45,92.55,76,94.08,Lactobacillus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#146,PASS,PASS,PASS,PASS,PASS,302570970,29,2119043,142.78,91.81,65,89.75,Lactobacillus,0,5,19A,1131,7,13,4,6,25,6,8,79,1,219,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#148,PASS,PASS,PASS,PASS,PASS,286490496,27,2090512,137.04,90.84,47,91.46,Bacillus,0,5,19A,1131,7,13,4,6,25,6,8,79,1,219,0.12,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#15,PASS,PASS,PASS,PASS,PASS,520557786,57,2080017,250.26,92.85,68,94.08,Lactobacillus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#150,PASS,PASS,PASS,PASS,PASS,280277638,31,2072688,135.22,91.95,46,91.75,Bacillus,0,50,18C,113,7,2,1,1,10,1,21,0,4,0,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#152,PASS,PASS,PASS,PASS,PASS,346052306,51,2190972,157.94,93.82,118,90.38,Staphylococcus,0.02,5,23B1,387,7,13,8,6,3,6,8,7,1,219,0.25,S,<= 0.5,S,S,0.12,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#153,PASS,PASS,PASS,PASS,PASS,354641286,42,2074768,170.93,93.74,105,92.46,Lactobacillus,0,8,5,289,16,12,9,1,41,33,33,23,0,32,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.06,S,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#154,PASS,PASS,PASS,PASS,PASS,339403946,50,2155816,157.43,92.21,66,86.16,Staphylococcus,0,715,23F,779,1,8,70,2,6,1,8,0,4,53,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#155,PASS,PASS,PASS,PASS,PASS,352061706,36,2073146,169.82,92.98,104,91.63,Lactobacillus,0,8,5,289,16,12,9,1,41,33,33,23,0,32,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.06,S,S,<= 4,S,_,<= 0.25,S,_,01-Feb,I,folP_AE007317 INS at 175,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 INS at 175,<= 1,S,_,S,_,<= 1,S,_,NEG,_,NEG,_
24861_1#156,PASS,PASS,PASS,PASS,PASS,220099726,54,2077391,105.95,92.48,67,93.98,Staphylococcus,0,31,1,306,12,8,13,5,16,4,20,23,6,5,<= 0.03,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,<= 0.03,S,S,<= 4,S,_,<= 0.25,S,_,<= 0.5,S,_,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,S,_,<= 1,S,_,S,_,<= 1,S,_,NEG,_,POS,pitB_GU256423
24861_1#157,PASS,PASS,PASS,PASS,PASS,350769504,30,2142091,163.75,92.56,56,89.9,Lactobacillus,0,5,23B1,387,7,13,8,6,3,6,8,7,1,1,0.06,S,<= 0.5,S,S,<= 0.06,S,S,<= 0.5,S,<= 0.06,S,0.25,R,S,<= 4,S,_,<= 0.25,S,_,>= 4,R,folA_AE007317 Variant I100L; folP_AE007317 MULTIPLE at 178-180,<= 0.25,S,_,<= 0.25,S,_,S,_,S,_,S,_,<= 2,S,_,<= 1,S,_,R,folP_AE007317 MULTIPLE at 178-180,<= 1,S,_,R,folA_AE007317 Variant I100L,<= 1,S,_,NEG,_,NEG,_
